Call,Arrival Time (min),Waiting Time (min),Service Time (min),Departure Time (min)
291,381.3241987057353,0.0,1.8972278558396705,383.22142656157496
292,383.6787384088797,0.0,1.653387312544961,385.3321257214247
293,388.7835339673232,0.0,4.253907156571068,393.03744112389427
294,388.9998391184611,0.0,0.6390636934479416,389.6389028119091
295,392.0387417487525,0.0,20.58872359221923,412.62746534097175
296,393.28708858455354,0.0,2.77464400995322,396.06173259450674
297,394.2406146515421,0.0,7.352660705180513,401.59327535672264
298,396.88490302861015,0.0,1.2142749588448354,398.099177987455
299,396.8982074384846,0.0,0.8643140492127669,397.76252148769737
300,399.0771296489705,0.0,10.10008982626391,409.17721947523444
301,401.9530587594827,0.0,6.737739366946226,408.69079812642894
302,404.76574501200054,0.0,9.481520031289941,414.2472650432905
303,406.693819096233,0.0,0.8906040698266209,407.58442316605965
304,407.36336439637415,0.0,0.4176183413707659,407.7809827377449
305,408.5539383223201,0.0,6.54198483975604,415.09592316207613
306,408.9616048414732,0.0,1.2017041243881292,410.16330896586135
307,410.4746494418451,0.0,14.631939492795594,425.1065889346407
308,411.435393259464,0.0,3.585003520682623,415.0203967801466
309,411.54491421739823,0.0,2.28175791527869,413.82667213267695
310,411.8307720146897,0.0,6.752973634233173,418.5837456489229
311,415.7153216847818,0.0,6.072758032822336,421.78807971760415
312,418.41447933220775,0.0,16.774555405651054,435.1890347378588
313,418.5618677736598,0.0,8.808374806227139,427.37024257988696
314,418.5826906474008,0.0,2.1165005103342778,420.6991911577351
315,419.64102892655853,0.0,2.8898577914036805,422.53088671796223
316,421.9803257838264,0.0,14.643899537687387,436.6242253215138
317,422.53031760514585,0.0,26.295306378135855,448.82562398328173
318,425.44734001379123,0.0,2.08384851602897,427.5311885298202
319,425.78395241667323,0.0,26.183959178141983,451.96791159481523
320,426.64560821657494,0.0,0.5262499933424221,427.1718582099174
321,430.9025884004155,0.0,9.69942022063814,440.60200862105364
322,431.1142922442359,0.0,9.378481182865283,440.4927734271012
323,431.1392861250752,0.0,3.3005881168030458,434.4398742418783
324,439.3162969697289,0.0,7.674960781993705,446.9912577517226
325,442.1115846125818,0.0,5.62302670281706,447.73461131539887
326,443.0039767486089,0.0,7.123729920259971,450.1277066688689
327,444.1827155638206,0.0,6.575335259470601,450.75805082329117
328,444.29518285061914,0.0,14.386658772783733,458.6818416234029
329,445.48172485884527,0.0,3.259444992788904,448.7411698516342
330,445.5557586347418,1.43549911698085,11.361075151757785,458.35233290348043
331,445.5831862664725,2.151425048926342,7.706654213581705,455.4412655289806
332,448.8487454279962,0.0,2.7967335204821064,451.64547894847834
333,451.77663297077277,0.0,12.744243442130385,464.52087641290314
334,453.3930773168086,0.0,1.6706423038094618,455.0637196206181
335,453.4101023409827,0.0,14.492566118757592,467.90266845974026
336,454.4163538222044,0.0,10.468777808793423,464.8851316309979
337,457.89421051795466,0.0,3.0526614273259294,460.9468719452806
338,459.5018501405557,0.0,12.6411512329889,472.14300137354456
339,461.815412405478,0.0,27.301511982317653,489.1169243877957
340,462.5139441011534,0.0,9.732865141972015,472.2468092431254
341,463.3911034682305,0.0,1.0570171692855128,464.448120637516
342,464.7874241512604,0.0,5.8648681695290135,470.6522923207894
343,466.51485441122554,0.0,9.045430652385413,475.56028506361093
344,467.85721712437834,0.0,8.926132203692756,476.7833493280711
345,468.9294724464118,0.0,7.8981271101801225,476.8275995565919
346,468.944142724728,0.0,0.3924099868090295,469.336552711537
347,469.50852987665314,0.0,3.052208191288848,472.560738067942
348,469.8632893004736,0.7890030203158176,2.9499723358076957,473.6022646565971
349,469.86524570156615,2.2777556719784116,0.9384886792645353,473.0814900528091
350,469.8792213188019,2.367587924323516,4.8569211018413965,477.10373034496683
351,473.3199952022672,0.0,2.620687202165205,475.9406824044324
352,474.05869627410146,0.0,1.0654551293846406,475.1241514034861
353,474.4516390272532,0.0,4.4499785983141456,478.9016176255673
354,476.10649012728777,0.0,1.395979826326014,477.5024699536138
355,477.27188624133095,0.0,3.4207534045816415,480.6926396459126
356,477.3787132555601,0.0,1.4066162743262611,478.7853295298864
357,477.95957903003995,0.0,5.282597053944072,483.242176083984
358,478.27389768666495,0.0,28.06675871135206,506.340656398017
359,481.41564368902436,0.0,0.746307751488299,482.16195144051267
360,482.3652583057221,0.0,1.2226291225157748,483.5878874282379
361,483.0720654120316,0.0,3.651168736005513,486.7232341480371
362,484.01401430427535,0.0,25.62900243244653,509.6430167367219
363,485.4150221733334,0.0,10.068243602534595,495.483265775868
364,485.86547887113136,0.0,6.595586339000949,492.4610652101323
365,486.09295157750915,0.0,11.0994131352921,497.19236471280124
366,486.7779561987189,0.0,6.220691241878218,492.99864744059715
367,487.4484628326041,0.0,4.818262225045988,492.2667250576501
368,488.2728497419497,0.8440746458459785,11.131222541161378,500.24814692895706
369,488.792583463578,3.47414159407208,10.175103415817693,502.4418284734678
370,491.28771287698885,1.1733523331434412,27.14019134649469,519.6012565566269
371,491.6798792666994,1.3187681738977517,31.90970377598521,524.9083512165823
372,492.0140284283802,3.4692373474878195,11.071776497459208,506.5550422733272
373,495.6307255314004,1.5616391814008352,12.158325115487601,509.35068982828886
374,497.6765433261484,2.5716036028086364,2.319858003855939,502.568004932813
375,497.69983482570404,4.741993647763763,13.671742722009295,516.1135711954771
376,499.47546328735604,3.092541645456947,15.161664905094499,517.7296698379075
377,500.4891568017244,5.851499596292626,8.121546344337299,514.4622027423543
378,503.73306521720053,2.821977056126684,6.989216631232302,513.5442589045596
379,504.350284543815,5.000405284473857,16.07727061700753,525.4279604452964
380,505.24941030785504,4.39360642886686,7.37699755559653,517.0200142923185
381,507.8780023061828,5.666256598376776,2.435778318619715,515.9800372231792
382,510.2707991567665,4.191403585587807,1.495999616081234,515.9582023584355
383,510.64460566571483,5.313596692720694,7.046794605388139,523.0049969638237
384,512.0397373902996,3.9402998328796457,3.9920813953728156,519.972118618552
385,512.2192037608231,3.8943674346539865,7.514524250656516,523.6280954461337
386,513.8171123394793,3.20290195283917,0.9423898033334289,517.9624040956519
387,515.9566744837069,1.7729953542005887,2.090512890196592,519.8201827281041
388,516.0389975762714,1.9234065193804781,3.1240729480894576,521.0864770437413
389,516.0959292636848,3.5053272929421837,3.150819807012664,522.7520763636396
390,517.6814654500697,2.1387172780343917,15.697224312839513,535.5174070409436
391,517.8529158900025,2.119202728549567,0.09443443911153754,520.0665530576636
392,517.9086181777262,2.1579348799373292,1.184145100705418,521.250698158369
393,519.0255548529442,2.0609221907971005,18.622553728687784,539.7090307724291
394,519.1979070653564,2.0527910930126154,4.751799355719297,526.0024975140883
395,519.6233019641198,3.1287743995197843,1.4225325687964328,524.1746089324361
396,523.1682228834878,0.0,0.866483743559347,524.0347066270472
397,524.6864382123476,0.0,7.541298326155765,532.2277365385034
398,526.1776665687596,0.0,2.0546474731175715,528.2323140418772
399,526.7122281758376,0.0,3.0487009613359044,529.7609291371735
400,527.5875613399597,0.0,2.3886043782186586,529.9761657181784
401,528.7258775582933,0.0,0.794466508073735,529.520344066367
402,530.8616271497503,0.0,2.0799202120847573,532.9415473618351
403,531.5999092069947,0.0,5.101664053309711,536.7015732603044
404,531.9389592201567,0.0,3.8976153951045918,535.8365746152613
405,532.8936554900596,0.0,2.5621128606994543,535.4557683507591
406,534.2890993290254,0.0,4.3634869959453475,538.6525863249707
407,536.9664050789929,0.0,15.912388920955246,552.8787939999481
408,537.7645407210175,0.0,7.029772503468785,544.7943132244862
409,538.3415287466473,0.0,8.758775490384716,547.100304237032
410,539.9278306407681,0.0,0.13874789723581943,540.0665785380039
411,540.3681567256751,0.0,24.042715557114406,564.4108722827896
412,540.456987485335,0.0,13.455245450487267,553.9122329358223
413,541.1608247457237,0.0,9.530155881235965,550.6909806269597
414,543.7649270257384,0.0,4.322481930936342,548.0874089566747
415,544.313452293077,0.0,1.189035813280943,545.502488106358
416,544.5455987691832,0.24871445530300207,5.544995663913968,550.3393088884002
417,545.9090125227759,0.0,11.058756856892325,556.9677693796682
418,549.4807574496907,0.0,11.43282362288986,560.9135810725805
419,549.6736821684025,0.0,11.004928212123591,560.678610380526
420,549.8853630229225,0.4539458654776354,3.0334915219081684,553.3728004103084
421,551.2471758239718,0.0,18.865419441828564,570.1125952658003
422,553.0337461330806,0.0,7.7595317764738345,560.7932779095545
423,553.1627197786487,0.21008063165970725,3.8441596470600174,557.2169600573684
424,554.317335643187,0.0,0.38442755528501654,554.701763198472
425,554.8474377348056,0.0,10.887650412802948,565.7350881476085
426,556.4234568248642,0.5443125548040371,2.9196697957226876,559.8874391753909
427,556.7801699205766,0.4367901367918421,1.2346870889839328,558.4516471463523
428,557.2145495889164,1.237097557435959,0.012767369857406497,558.4644145162098
429,557.4392602276973,1.0251542885124536,2.1016060237255445,560.5660205399354
430,558.1110708612644,1.7763683141265574,3.3167204065337024,563.2041595819246
431,558.3962062516491,2.169814288286261,9.163722368861388,569.7297429087968
432,558.4895535477845,2.189056832741585,0.7240958508512563,561.4027062313774
433,559.4350367459806,1.3582411635738936,5.664315561280936,566.4575934708354
434,560.832403190024,0.08117788255651703,23.698590040196937,584.6121711127774
435,565.0006533523746,0.0,3.9740976063251177,568.9747509586997
436,565.0476855208983,0.0,1.9093238523322238,566.9570093732306
437,566.3195983533695,0.0,0.759366454710682,567.0789648080802
438,566.727322180661,0.0,8.49316615345357,575.2204883341145
