Call,Arrival Time (min),Waiting Time (min),Service Time (min),Departure Time (min)
1,0.0,0.0,2.1910832919755476,2.1910832919755476
2,2.4013346907810305,0.0,7.7780696810654755,10.179404371846505
3,2.955939219230886,0.0,9.318094310280847,12.274033529511733
4,5.027535668595799,0.0,1.0326738181388773,6.060209486734676
5,9.129296674298537,0.0,3.456531084896817,12.585827759195354
6,9.570497428945995,0.0,4.875269486706668,14.445766915652662
7,11.20207664456789,0.0,6.084547336662847,17.286623981230736
8,11.681657015320692,0.0,7.2542317943714485,18.93588880969214
9,13.748057563701138,0.0,9.84637517724097,23.59443274094211
10,13.963203318779536,0.0,12.726169636092596,26.689372954872134
11,15.348750764440764,0.0,1.3780747415509187,16.726825505991684
12,16.575926032505514,0.15089947348617017,0.8573074292558905,17.584132935247574
13,16.90894511649264,0.37767886473809753,0.004027682609157868,17.290651663839895
14,17.82205711167383,0.0,7.907825995690734,25.729883107364564
15,19.141656236863934,0.0,2.7493092947403928,21.890965531604326
16,19.661111343872363,0.0,2.6212268668359306,22.282338210708293
17,20.063217515582227,1.827748016022099,11.995348881717325,33.88631441332165
18,20.676776974993732,1.6055612357145606,4.291444880841828,26.57378309155012
19,21.79413545649835,1.8002972844437615,4.780287376599391,28.3747201175415
20,21.96023963819455,3.7696434691700134,3.9569852176033558,29.68686832496792
21,23.25731544318099,3.31646764836913,1.4906405616624572,28.064423653212575
22,23.70842224698955,2.9809507078825845,5.534127986366071,32.22350094123821
23,25.104360676001455,2.9600629772111198,5.632606699634701,33.69703035284728
24,27.17672676472981,1.1979933528116895,13.279408006073245,41.65412812361475
25,27.97356687150205,1.7133014534658706,1.9917955817323325,31.678663906700255
26,28.127707448978928,3.550956457721327,5.1313794906053305,36.810043397305584
27,30.007653629449056,2.215847311789151,2.882666636584366,35.106167577822575
28,30.2885850812049,3.4084452716423783,1.5978426326031374,35.29487298545042
29,30.502548672572907,3.3837657407487427,0.8805401920245013,34.766854605346154
30,32.9963799618012,1.7704746435449508,1.497765431734937,36.26462003708109
31,34.09029706858957,1.0158705092330038,0.38281381853277335,35.48898139635535
32,39.411508252159635,0.0,11.199678033293909,50.61118628545354
33,42.81453387496265,0.0,3.873003200058767,46.68753707502142
34,45.416179081909256,0.0,4.135998946035061,49.552178027944315
35,46.913433352431866,0.0,1.5495997897885003,48.46303314222037
36,51.73218830714583,0.0,19.06045968808299,70.79264799522882
37,54.17596545461169,0.0,0.15995099827851622,54.33591645289021
38,55.180820152710126,0.0,7.872127881606911,63.05294803431704
39,58.77821349351982,0.0,5.020805030917504,63.79901852443733
40,60.06568043904755,0.0,0.5847996521505708,60.65048009119812
41,62.25892065202011,0.0,11.709673265903676,73.96859391792378
42,62.99195048056988,0.0,3.4091678439634365,66.40111832453331
