Call,Arrival Time (min),Waiting Time (min),Service Time (min),Departure Time (min)
1,0.0,0.0,22.64703902623486,22.64703902623486
2,1.9755557873021832,0.0,10.502858741344296,12.478414528646478
3,3.0052511720989328,0.0,0.9912938617507828,3.9965450338497157
4,3.111319601061596,0.0,9.74208435238722,12.853403953448815
5,3.404179425442514,0.0,15.636999160546532,19.041178585989044
6,7.099896285009029,0.0,0.38352947558783596,7.483425760596865
7,7.928965843321076,0.0,15.17394399409071,23.102909837411786
8,9.452007824281267,0.0,5.833074436625671,15.285082260906938
9,10.514672855836938,0.0,1.6621987679465164,12.176871623783455
10,11.817920178358852,0.3589514454246032,8.146702599505911,20.323574223289366
11,11.952368248177375,0.5260462804691031,5.435501346055795,17.913915874702273
12,13.158571373901417,0.0,13.36062934569921,26.519200719600626
13,13.628092950880406,1.6569893100265318,5.00164761187672,20.28672987278366
14,17.034720593078028,0.879195281624245,7.390631394292373,25.304547268994646
15,17.320975404860018,1.7202031811290261,23.364067218730256,42.4052458047193
16,18.014635698339973,2.272094174443687,3.095842497248072,23.38257237003173
17,18.501064762339706,1.8225094609496608,9.56903572244915,29.892609945738517
18,19.1705265566045,3.476512469630361,20.396133106572893,43.043172132807754
19,19.723629348700392,3.3792804887113945,15.080028071333649,38.18293790874544
20,20.768109952413496,2.6144624176182347,0.4265000077854212,23.809072377817152
21,21.26567380151005,2.5433985763071014,0.5132677274292243,24.322340105246376
22,27.31844886220499,0.0,8.012144468050469,35.330593330255454
23,29.022465038146766,0.0,24.186809157846692,53.20927419599346
24,35.18429152861637,0.0,0.6583567910844079,35.84264831970078
25,35.821254307609216,0.0,1.3764907899090995,37.197745097518315
26,39.02405977474338,0.0,3.6787589209858993,42.70281869572928
27,41.56328520032947,0.0,4.635871178317446,46.19915637864691
28,42.55328818177018,0.0,1.708516675160788,44.261804856930965
29,44.35790216683829,0.0,5.157851910604904,49.51575407744319
30,48.44722760490091,0.0,2.629806639869331,51.07703424477024
31,49.14053235432534,0.0,6.323976274450493,55.46450862877583
32,49.68637209525975,0.0,1.8722709667950381,51.558643062054784
33,50.20526080021441,0.0,5.3769664914166,55.582227291631014
34,52.93257468873607,0.0,0.8923455985521287,53.824920287288194
35,55.20386405597827,0.0,7.099480446240684,62.303344502218955
36,55.82516513646776,0.0,3.3039685646274557,59.12913370109521
37,56.295917042032144,0.0,6.104376911559808,62.400293953591955
38,62.87904978087226,0.0,10.941595921002797,73.82064570187505
39,67.36598071722801,0.0,22.991345158005156,90.35732587523317
40,67.63030974689941,0.0,1.5467394165156152,69.17704916341503
41,70.59992744318137,0.0,4.168459260779113,74.76838670396049
42,74.8778844442615,0.0,13.461769782807663,88.33965422706916
43,75.13131303979058,0.0,7.6525341241671105,82.78384716395769
44,75.45039729478013,0.0,1.9875290425651904,77.43792633734532
45,77.97709709114223,0.0,8.254023064805375,86.23112015594761
46,79.65812691993091,0.0,14.220399547652203,93.87852646758311
47,80.60472734513183,0.0,9.466643647767105,90.07137099289893
48,81.65566736779115,0.0,3.965852844012002,85.62152021180316
49,82.53571062835996,0.2481365355977232,5.922454076050594,88.70630124000829
50,84.26844400657457,1.3530762052285894,0.16718777615678426,85.78870798795994
51,85.1361331452485,0.6525748427114451,0.34221956963393363,86.13092755759388
52,85.42333409039041,0.7075934672034663,42.415200490094115,128.546128047688
53,87.92806290648399,0.0,4.074192888587851,92.00225579507183
54,92.39841695422125,0.0,1.998936898484014,94.39735385270527
55,93.81225506388246,0.0,13.447527537444884,107.25978260132734
56,97.43352778158493,0.0,0.8942822278214781,98.3278100094064
57,97.62450002981407,0.0,1.3649056501519827,98.98940567996605
58,98.16444855773439,0.0,1.6025326545008058,99.7669812122352
59,101.0412131852524,0.0,17.781008996684854,118.82222218193726
60,102.60384640387011,0.0,4.424445587225588,107.0282919910957
61,103.3555527614477,0.0,7.208311086872181,110.56386384831988
62,104.79213519930518,0.0,1.8854187009408154,106.677553900246
63,105.48125151727149,0.0,2.9751435114327016,108.4563950287042
64,105.99512736280792,0.6824265374380758,1.831554518424151,108.50910841867015
65,106.3369337608559,0.6913582302397998,6.430503988593458,113.45879597968916
66,108.11289735587006,0.0,4.217268814706168,112.33016617057623
67,109.15854132106347,0.0,6.578659456573628,115.7372007776371
68,110.04504093136782,0.0,1.5723827893110556,111.61742372067887
69,110.47058621114374,0.09327763717614346,17.8419580761829,128.4058219245028
70,111.27708745063967,0.3403362700392023,12.729663004751869,124.34708672543074
71,113.84895467377586,0.0,8.44773393601143,122.2966886097873
72,113.87890514985216,0.0,15.862657698877799,129.74156284872996
73,114.60675783996851,1.1304429376685903,1.5472938464706445,117.28449462410774
74,115.17836471932725,2.106129904780488,5.2078969931735495,122.49239161728129
75,115.66537511727442,3.1568470646628413,6.818742368406553,125.64096455034381
76,115.79257627914052,6.504112330646777,11.134965278014297,133.4316538878016
77,116.94375817532102,5.548633441960263,2.9670359479484336,125.45942756522972
78,117.15272672022078,7.194360005209958,5.684292999851352,130.0313797252821
79,117.70183667380016,7.757590891429558,15.36884462561036,140.82827219084007
80,119.14075430771666,6.500210242627148,17.64623957546194,143.28720412580574
81,120.61150104031331,7.794320884189474,5.038726376823409,133.4445483013262
82,122.57662836899146,5.969499678696536,6.7333285425329725,135.27945659022097
83,123.18056259933768,6.561000249392279,10.21054178497348,139.95210463370344
84,123.65627052671417,6.375109198567941,1.4985324595218503,131.52991218480395
85,124.21049427045438,7.319417914349572,5.221925887221726,136.75183807202566
86,125.30947463300701,8.122179254794574,1.6289701290896166,135.0606240168912
87,125.34476843242929,8.099779868896903,0.0020810136991163413,133.44662931502532
88,128.5446105258178,4.902018789207517,0.019264313039764565,133.4658936280651
89,129.3620561194999,4.103837508565192,13.844684545862172,147.31057817392727
90,129.59958156765998,5.461042449231229,5.10421523466439,140.1648392515556
91,130.0473969590714,5.232059631149582,1.1181533026083006,136.39760989282928
92,131.4446352140516,4.952974678777679,1.7785679901844207,138.1761778830137
93,132.77422253349644,3.9776155385292213,4.528590141544924,141.2804282135706
94,132.8809208658716,5.29525701714212,13.377961339415963,151.55413922242968
95,133.64730122195783,6.30480341174561,1.5884971732971442,141.5406018070006
96,135.22811687733582,4.936722374219784,5.88969999583937,146.05453924739498
97,135.6442379098292,5.184034281010867,3.4143193236371077,144.24259151447717
98,138.28470246739806,2.995725746172525,2.950840780175977,144.23126899374657
99,138.6082092183325,2.932392588668108,7.732602765106331,149.27320457210692
100,140.29831934896742,2.9888847768383187,1.6128416675049073,144.90004579331065
101,141.26705829291322,2.9642107008333483,0.9937678212438266,145.2250368149904
102,142.8757882909336,1.3668032235435703,1.9257907168695774,146.16838223134675
103,144.99861021986308,0.0,2.912637606361856,147.91124782622495
104,148.86314470331382,0.0,3.2784731918979735,152.1416178952118
105,149.24772317312622,0.0,4.532077986671745,153.77980115979796
106,150.8281214192135,0.0,5.285255234320419,156.11337665353392
107,151.49081877045666,0.0,8.06524319748168,159.55606196793835
108,153.22975613529178,0.0,0.16501057020807222,153.39476670549985
109,153.24327524876043,0.0,9.042253039836368,162.2855282885968
110,153.3966926094244,0.0,11.736047224969402,165.13273983439382
111,153.7053796279848,0.0,10.29107286021816,163.99645248820295
112,154.19262881325614,0.0,10.430457959126093,164.62308677238224
113,155.919907797313,0.0,15.396937265883352,171.31684506319635
114,156.22972051576784,0.0,0.6013139331891904,156.83103444895704
115,156.23519013952443,0.5958443094326071,2.7673340926474723,159.59836854160451
116,156.31693435882977,3.2391276091085786,19.683150226391515,179.23921219432987
117,156.32795160551314,3.2704169360913795,14.745624895577595,174.34399343718212
118,159.25109543357829,3.0344328550185082,0.6592057120423255,162.94473400063913
119,159.66648679978812,3.2782472008510126,2.57985348116711,165.52458748180624
120,162.60049722032605,1.3959552678769,0.35630846479941175,164.35276095300236
121,162.62477565577487,1.727985297227491,1.9991427611979682,166.35190371420032
122,162.67028229905185,1.9528044733303886,18.761672875532447,183.38475964791468
123,164.03461557251973,1.0981242618740907,6.476165902580386,171.6089057369742
124,164.45813826485798,1.0664492169482571,1.3569501362294163,166.88153761803565
125,164.51360801828304,1.8382956959172816,7.139980803992952,173.49188451819327
126,165.55485869007614,1.326678927959506,7.570048647644451,174.4515862656801
127,165.87343199563279,5.443413067563569,3.890111783534813,175.20695684673117
128,167.961440262838,3.6474654741361974,0.34609638366661954,171.9550021206408
129,168.48766501005724,3.4673371105835713,2.8238801130211932,174.77888223366202
130,168.64246837299004,4.849416145203236,18.43148440716577,191.92336892535906
131,169.1681553575411,5.175838079641011,1.2621996754096216,175.60619311259174
132,169.35442145243252,5.097164813247588,10.383447594056525,184.83503385973663
133,171.67517585618174,3.103706377480279,5.275846499436349,180.05472873309836
134,171.74568441424995,3.4612724324812234,3.241541007521252,178.44849785425242
135,176.62147399649194,0.0,5.149403889629721,181.77087788612167
136,177.63868178005538,0.8098160741970446,10.742727004352354,189.19122485860478
137,178.02325649048478,1.2159557038450828,4.328280986477936,183.56749318080782
138,179.07713461744333,0.9775941156550232,3.169906585607479,183.22463531870585
139,181.2186636447944,0.5522142413272775,4.668538205835521,186.43941609195718
140,181.37799368026342,1.846641638442435,9.83898023636394,193.0636155550698
141,181.5884912676002,1.7962683803144728,6.33298991498621,189.71774956290088
142,181.9205733737639,1.646919807043929,1.6782116392774604,185.24570482008528
143,182.37525771903046,2.4597761407061682,1.4418012286057225,186.27683508834235
144,185.58229235745898,0.0,1.6440976765432136,187.2263900340022
145,185.71409378899813,0.5627412993442249,1.0882453108726915,187.36508039921503
146,185.8866382297924,0.5527778621647883,0.17373748421870347,186.61315357617588
147,186.05158646899437,0.5615671071815029,3.4475404029970775,190.06069397917295
148,186.13115335515516,1.0952366788470442,0.22240672089298022,187.4487967548952
149,186.32784766218984,1.0372327370251924,1.5432741687168465,188.90835456793187
150,187.0071278568379,0.44166889805728715,3.0722142436263207,190.52101099852152
151,187.21948807621203,1.6888664917198355,8.078281872025013,196.98663643995687
152,187.40079678072954,1.790428077875248,0.8409150964599162,190.0321399550647
153,187.5251627796401,2.192586783260765,4.754156427302616,194.47190599020348
